20250319 221000,19972.5,19974.75,19970.75,19974.75,71
20250319 221100,19974.25,19979.25,19974,19976.75,110
20250319 221200,19976.25,19988,19975.5,19986.5,178
20250319 221300,19987.25,19991,19982.75,19986,152
20250319 221400,19986.5,19993.5,19986.25,19992.75,75
20250319 221500,19993.75,19994.75,19986,19986,133
20250319 221600,19986,19986.5,19982.25,19984.5,96
20250319 221700,19983.75,19984.25,19982.5,19982.5,23
20250319 221800,19983.75,19988.25,19983.75,19988.25,49
20250319 221900,19988.5,19989,19985.5,19986.25,54
20250319 222000,19986,19987.5,19985.5,19987.25,34
20250319 222100,19989,19989.25,19985.75,19985.75,36
20250319 222200,19986.75,19988.5,19985,19986,23
20250319 222300,19986,19989.25,19985.25,19989.25,11
20250319 222400,19989,19989,19987.5,19988,20
20250319 222500,19988.25,19995.75,19988.25,19993.25,155
20250319 222600,19993.25,19998.75,19991.75,19995.75,107
20250319 222700,19995.25,19997,19994,19996.25,33
20250319 222800,19997,19998.25,19994.5,19995,29
20250319 222900,19995.75,19996,19993,19993.75,41
20250319 223000,19994.5,19994.5,19988.5,19989.5,94
20250319 223100,19989,19990.75,19987.75,19990.5,45
20250319 223200,19990,19999,19988.75,19996.75,76
20250319 223300,19996.75,19998,19994.75,19996.25,43
20250319 223400,19995.75,19996.5,19993,19994.75,34
20250319 223500,19995,19995.25,19992.75,19993.25,30
20250319 223600,19994.25,20002.75,19994.25,20002.5,152
20250319 223700,20003,20003.25,19997.75,19997.75,74
20250319 223800,19997.25,20001.25,19996.5,20000.25,43
20250319 223900,20000.5,20005.75,20000.25,20004.75,84
20250319 224000,20005.25,20007.5,20004.75,20006.25,91
20250319 224100,20006.5,20008.5,20005.5,20007.5,43
20250319 224200,20007,20009,20007,20007.5,34
20250319 224300,20007,20008.5,20005,20005.25,43
20250319 224400,20005.25,20006,20003.25,20004.75,41
20250319 224500,20004.75,20007.75,20003.75,20007.75,39
20250319 224600,20008.75,20017.25,20008.25,20013.5,153
20250319 224700,20014,20022,20014,20018.5,128
20250319 224800,20019.75,20020,20016.25,20018.75,35
20250319 224900,20018.75,20026.25,20018.5,20025,169
20250319 225000,20024,20026.25,20021.5,20024,98
20250319 225100,20023.25,20024.25,20020.5,20022,41
20250319 225200,20021.25,20021.5,20017.5,20017.5,70
20250319 225300,20019,20024.75,20016,20021.75,57
20250319 225400,20022.25,20023.25,20018.25,20018.25,17
20250319 225500,20018.25,20019.5,20012.5,20012.5,78
20250319 225600,20012,20015.5,20008.75,20015,72
20250319 225700,20014,20015,20011.25,20013.75,58
20250319 225800,20013.25,20014,20010.5,20010.75,48
20250319 225900,20011,20013,20006.25,20011.75,104
20250319 230000,20012.25,20014.25,20007.5,20011.25,121
20250319 230100,20012,20016.75,20012,20013.25,78
20250319 230200,20014.5,20015.75,20008.75,20008.75,107
20250319 230300,20009.25,20011,20005,20009.75,116
20250319 230400,20008.25,20008.25,20003.25,20007.75,120
20250319 230500,20006.75,20008.25,20005.75,20007,42
20250319 230600,20006.25,20013.75,20004.5,20011,418
20250319 230700,20011.5,20011.75,20008.25,20009.5,130
20250319 230800,20009.5,20012.75,20007,20009.25,101
20250319 230900,20011.25,20013.5,20011.25,20012.75,32
20250319 231000,20012.75,20013.5,20009.5,20009.5,18
20250319 231100,20009.25,20010.25,20007,20008.25,41
20250319 231200,20008.5,20010.5,20007,20009,81
20250319 231300,20009.5,20009.5,20007,20008,27
20250319 231400,20008.75,20009,20007,20008.75,34
20250319 231500,20008.5,20009.75,20006.75,20009.75,152
20250319 231600,20009.75,20012.25,20007.5,20009.25,93
20250319 231700,20008.5,20009.75,20007,20008.25,57
20250319 231800,20007.25,20009.25,20006.75,20009.25,115
20250319 231900,20009.25,20010.75,20008.25,20009.25,16
20250319 232000,20010,20010.25,20006.75,20007,58
20250319 232100,20006.75,20010.5,20006.75,20010.5,24
20250319 232200,20011,20012.5,20009.25,20010,47
20250319 232300,20011,20013.25,20011,20011.75,37
20250319 232400,20011,20013.25,20010.75,20012.5,24
20250319 232500,20012.75,20017.5,20012.5,20015.75,110
20250319 232600,20017,20018,20014.25,20015,55
20250319 232700,20014.25,20016.25,20013.25,20015.75,16
20250319 232800,20016,20016,20013.75,20014.25,15
20250319 232900,20015,20016.5,20014.75,20015.5,42
20250319 233000,20016.75,20016.75,20013.25,20014,22
20250319 233100,20014.5,20015,20009.25,20011.75,89
20250319 233200,20010.75,20013.25,20009,20011.75,50
20250319 233300,20012,20015,20012,20013.75,26
20250319 233400,20013.5,20016.75,20013.5,20015.75,40
20250319 233500,20016.5,20016.75,20014.5,20014.5,17
20250319 233600,20015,20015.5,20011.25,20013,29
20250319 233700,20013.25,20017.75,20013.25,20016.5,47
20250319 233800,20016.5,20018,20014.5,20018,49
20250319 233900,20017.25,20024,20017.25,20018.5,207
20250319 234000,20018.25,20028.5,20018,20019.25,252
20250319 234100,20019,20021.75,20018.75,20020,49
20250319 234200,20019,20019.5,20016.5,20018.75,34
20250319 234300,20019.5,20021,20019.25,20020,28
20250319 234400,20020.5,20022,20019.5,20020.5,21
20250319 234500,20020.75,20023,20020.25,20021.5,56
20250319 234600,20022,20027.5,20021.25,20025.5,97
20250319 234700,20025.5,20029.5,20025.25,20029.5,72
20250319 234800,20027.75,20027.75,20024.75,20025.25,73
20250319 234900,20024.75,20026.75,20024.25,20025.25,39
20250319 235000,20026,20027.5,20025.25,20026.75,33
20250319 235100,20027.25,20027.5,20024,20027.5,49
20250319 235200,20027.25,20029,20026.25,20028.5,45
20250319 235300,20028.25,20028.5,20027,20027.25,46
20250319 235400,20027,20027.25,20022.75,20026,56
20250319 235500,20026,20027,20024,20026.5,26
20250319 235600,20025.5,20026,20023.5,20025,36
20250319 235700,20025,20035,20025,20030.5,184
20250319 235800,20030.25,20030.25,20028.5,20028.5,21
20250319 235900,20029,20032.5,20029,20032.5,62
20250320 000000,20031.5,20038.5,20018,20024,367
20250320 000100,20024,20029.5,20022.75,20026.5,113
20250320 000200,20026.5,20027.25,20025.5,20025.5,22
20250320 000300,20023.5,20028.75,20022.75,20027.75,51
20250320 000400,20026.75,20027.75,20024.5,20024.75,30
20250320 000500,20025.5,20025.75,20022.75,20022.75,13
20250320 000600,20023.5,20027.25,20023.25,20023.25,42
20250320 000700,20023.5,20028.5,20021.75,20027.5,66
20250320 000800,20027.5,20027.5,20024.25,20025,28
20250320 000900,20025,20026.5,20025,20026,20
20250320 001000,20025,20025,20023.25,20024.75,25
20250320 001100,20024.25,20025,20022.5,20025,21
20250320 001200,20025,20025,20020.5,20022.5,59
20250320 001300,20022.75,20023.75,20022,20022,20
20250320 001400,20021.25,20021.75,20018.25,20018.75,61
20250320 001500,20018.25,20018.25,20011.5,20016.25,135
20250320 001600,20017.5,20018.5,20016.5,20018.5,33
20250320 001700,20019,20023.75,20018.5,20021.5,73
20250320 001800,20021.5,20023,20020,20020,25
20250320 001900,20020.75,20022.25,20020.25,20022,17
20250320 002000,20022.75,20027,20022.5,20025.5,64
20250320 002100,20025.75,20030,20025.5,20028,112
20250320 002200,20028.75,20032.75,20028.25,20029,65
20250320 002300,20028,20032.25,20027.5,20031.75,52
20250320 002400,20031,20035.5,20031,20034.75,80
20250320 002500,20035,20043,20034.5,20042.75,228
20250320 002600,20042.5,20045,20039.5,20043.75,162
20250320 002700,20044.25,20047.75,20043.25,20045.5,210
20250320 002800,20045.5,20046.75,20044.25,20044.75,39
20250320 002900,20045.5,20046.5,20044.5,20045,30
20250320 003000,20045,20049.75,20040.5,20040.75,147
20250320 003100,20041,20044.75,20039.25,20044.75,60
20250320 003200,20045,20051.5,20042.75,20049.25,142
20250320 003300,20049.75,20052,20049.75,20051.75,76
20250320 003400,20051.25,20054,20051.25,20053.75,82
20250320 003500,20053,20054.5,20052,20052.5,94
20250320 003600,20053.25,20053.5,20046.75,20048,93
20250320 003700,20048.5,20055.5,20048.5,20055,79
20250320 003800,20054.5,20055,20048,20048.25,59
20250320 003900,20049,20050.75,20047,20050,66
20250320 004000,20049.25,20053.5,20049.25,20050,60
20250320 004100,20050.75,20051,20048.75,20050,49
20250320 004200,20049,20049,20047.25,20048.5,24
20250320 004300,20048.25,20050.5,20046.75,20049,93
20250320 004400,20050.5,20053,20048.75,20052,49
20250320 004500,20053.5,20055.5,20052.25,20054.75,53
20250320 004600,20054.75,20057.75,20052.25,20052.5,82
20250320 004700,20052,20053.25,20050.5,20050.5,46
20250320 004800,20051,20051,20049,20050,26
20250320 004900,20050.25,20050.25,20046.25,20047,46
20250320 005000,20046.5,20049.25,20046.25,20047.25,25
20250320 005100,20047.25,20048.5,20046.25,20047,56
20250320 005200,20046.5,20048,20043.75,20046,72
20250320 005300,20045.75,20047.5,20044.5,20046.75,37
20250320 005400,20045.75,20049.25,20045.75,20048.5,30
20250320 005500,20047.5,20048,20046.5,20046.5,17
20250320 005600,20047,20048.5,20043.5,20048.5,53
20250320 005700,20049,20050,20047.5,20047.5,63
20250320 005800,20048.25,20048.25,20047.5,20047.5,2
20250320 005900,20047.5,20048.25,20047,20048.25,13
20250320 010000,20047.5,20048.75,20045,20047,45
20250320 010100,20047,20047,20045.5,20046.25,40
20250320 010200,20046,20046,20044,20044.5,37
20250320 010300,20044.5,20045,20043.75,20043.75,19
20250320 010400,20044.5,20049,20044.5,20044.5,61
20250320 010500,20044.5,20047,20041.75,20047,102
20250320 010600,20047,20047,20041.5,20044.5,61
20250320 010700,20044,20045.25,20043.75,20044.25,19
20250320 010800,20044,20046,20041.25,20043.25,67
20250320 010900,20043,20044.25,20042,20042,22
20250320 011000,20042.25,20046.5,20041.25,20046.5,39
20250320 011100,20045.5,20053.5,20045.5,20051,111
20250320 011200,20051.25,20056,20051.25,20055.75,86
20250320 011300,20055.25,20057,20052.75,20054.25,47
20250320 011400,20053.75,20054,20052.5,20054,32
20250320 011500,20052.5,20054,20051.5,20053.25,39
20250320 011600,20052,20053.75,20051.25,20053.25,36
20250320 011700,20053.25,20054.25,20053,20053.25,24
20250320 011800,20052.5,20055.5,20052.5,20055.5,53
20250320 011900,20055.25,20056,20054.5,20055.5,29
20250320 012000,20055.5,20057.75,20050.75,20054,108
20250320 012100,20053.25,20053.75,20050.75,20050.75,36
20250320 012200,20051.25,20051.5,20048.25,20050.5,56
20250320 012300,20050.75,20051.25,20047,20048.5,59
20250320 012400,20048.25,20054.5,20048.25,20053,80
20250320 012500,20052,20052.5,20050,20052.5,16
20250320 012600,20052,20052,20051,20051.25,3
20250320 012700,20051,20051,20048.75,20049.5,11
20250320 012800,20050.5,20051,20049.75,20049.75,12
20250320 012900,20049.75,20049.75,20047.25,20047.25,14
20250320 013000,20048.5,20049,20042.25,20043.5,91
20250320 013100,20042.75,20045.75,20042.75,20045.75,29
20250320 013200,20044.25,20045.5,20043.25,20044,28
20250320 013300,20045,20046.25,20043.75,20045.25,17
20250320 013400,20044,20044.5,20040,20043.5,86
20250320 013500,20042.75,20044.25,20041,20042.75,32
20250320 013600,20042.5,20044.5,20040.5,20042.5,44
20250320 013700,20042,20042.5,20040.5,20042,18
20250320 013800,20041.75,20043.75,20041.5,20043.75,34
20250320 013900,20044.5,20045,20041.5,20041.75,16
20250320 014000,20041.75,20042.25,20038.75,20040,50
20250320 014100,20040.5,20042.75,20040.25,20042.5,39
20250320 014200,20043,20043.25,20037,20037.75,92
20250320 014300,20038.5,20038.75,20032.5,20032.75,139
20250320 014400,20033.25,20035,20033,20034.75,45
20250320 014500,20033.5,20035.75,20031.25,20033.75,126
20250320 014600,20033.5,20036.5,20032,20036,47
20250320 014700,20036.25,20037,20034.75,20035.5,43
20250320 014800,20035,20035,20030.25,20031.75,95
20250320 014900,20031.25,20033.75,20030,20033.75,67
20250320 015000,20034.5,20035.25,20032.25,20033.75,36
20250320 015100,20033,20033.5,20032,20032.5,18
20250320 015200,20032.25,20032.25,20030,20030,34
20250320 015300,20029.75,20030.25,20027.75,20028.5,51
20250320 015400,20027.75,20031.75,20026.5,20030.75,53
20250320 015500,20030.75,20034.5,20030.75,20034.5,50
20250320 015600,20035,20035.75,20033.25,20034.5,27
20250320 015700,20034.5,20034.75,20032,20032,23
20250320 015800,20031.5,20031.5,20027,20027,27
20250320 015900,20027.5,20029,20025,20028,106
20250320 020000,20028.25,20035,20027.75,20034.75,102
20250320 020100,20033.75,20037,20033.75,20036,112
20250320 020200,20036,20039,20034.25,20038,102
20250320 020300,20037.25,20040.25,20037.25,20039.25,61
20250320 020400,20040,20041.25,20037,20038,82
20250320 020500,20038.75,20039.75,20035,20035.5,67
20250320 020600,20035.5,20041,20034.75,20040.75,67
20250320 020700,20041.25,20042.5,20040.5,20041.5,59
20250320 020800,20040.5,20041.5,20040.5,20041,27
20250320 020900,20041.25,20042,20039.5,20039.5,22
20250320 021000,20039,20045,20030.75,20035.25,233
20250320 021100,20035,20045,20033.75,20043,213
20250320 021200,20043,20053.5,20043,20050.25,225
20250320 021300,20049.5,20053.5,20047.5,20052.25,70
20250320 021400,20052.75,20055.25,20052,20053.5,59
20250320 021500,20053.25,20054.25,20049,20050,73
20250320 021600,20049.5,20052,20048.5,20049.5,23
20250320 021700,20050.25,20052.5,20050.25,20050.25,25
20250320 021800,20049.75,20051.75,20049,20051.25,25
20250320 021900,20052,20052.5,20050,20051,24
20250320 022000,20051.25,20051.25,20048,20049,44
20250320 022100,20050.25,20053,20050.25,20052,28
20250320 022200,20051.25,20054,20050.25,20052.75,25
20250320 022300,20052.5,20052.5,20050.75,20051.5,45
20250320 022400,20052.5,20053,20049.5,20051.25,51
20250320 022500,20051.25,20054.75,20050.5,20054.5,81
20250320 022600,20054,20078.25,20054,20069.25,674
20250320 022700,20070,20070.75,20066.5,20070,113
20250320 022800,20070.25,20070.25,20066,20067,39
20250320 022900,20066.75,20068,20066,20068,24
20250320 023000,20067.5,20067.75,20065.25,20065.25,49
20250320 023100,20066.75,20068,20065,20066.5,56
20250320 023200,20066,20074,20066,20073.5,106
20250320 023300,20073.75,20074.5,20071.25,20071.25,65
20250320 023400,20070.75,20070.75,20067,20067.75,56
20250320 023500,20068.5,20069,20062.5,20063.75,94
20250320 023600,20064,20064,20060.75,20061.25,46
20250320 023700,20061,20063.25,20061,20061.75,39
20250320 023800,20061.25,20061.75,20058.75,20061.75,55
20250320 023900,20061.25,20063,20059.75,20063,27
20250320 024000,20063.25,20066.25,20063,20066.25,52
20250320 024100,20065.75,20068.25,20064.25,20068.25,43
20250320 024200,20067.5,20068.75,20067.25,20067.75,39
20250320 024300,20067.75,20069.25,20067,20067,34
20250320 024400,20067.5,20067.5,20065.5,20066.75,33
20250320 024500,20067,20069,20066.5,20067.25,41
20250320 024600,20066.5,20067.5,20065,20065.5,33
20250320 024700,20065,20065,20063.25,20064.25,44
20250320 024800,20063.5,20064.5,20061.5,20063,32
20250320 024900,20062.5,20062.75,20057,20058.75,101
20250320 025000,20057.75,20063.75,20057.75,20062.75,37
20250320 025100,20062.75,20064.5,20062,20063.75,39
20250320 025200,20064,20065.5,20063.5,20064.25,16
20250320 025300,20064.75,20073,20064.75,20072.5,130
20250320 025400,20070.75,20071.5,20069.25,20070.5,26
20250320 025500,20070.5,20070.5,20067.25,20068.5,39
20250320 025600,20069,20071.5,20067.75,20069.25,36
20250320 025700,20069.5,20071.25,20069.5,20070.75,22
20250320 025800,20070.75,20070.75,20068.75,20068.75,14
20250320 025900,20068.25,20069.5,20066.5,20068,31
20250320 030000,20068.5,20075.5,20068.5,20075.25,87
20250320 030100,20075.5,20076.5,20072,20073.75,62
20250320 030200,20073.25,20080,20072.75,20078.5,106
20250320 030300,20076.75,20078.75,20075.25,20075.75,64
20250320 030400,20075.75,20077,20073,20076,38
20250320 030500,20075.5,20077,20075,20076.5,24
20250320 030600,20075.5,20078.25,20075,20077.5,31
20250320 030700,20077.25,20081.5,20076.75,20080.5,57
20250320 030800,20080.75,20083,20079.5,20083,69
20250320 030900,20082.25,20083.5,20080.5,20080.75,60
20250320 031000,20081.5,20085,20081.5,20084.75,119
20250320 031100,20085,20089.25,20084,20087,172
20250320 031200,20087.5,20088.75,20085.25,20085.25,51
20250320 031300,20086.25,20087.25,20085.25,20087.25,29
20250320 031400,20087,20091.25,20086.5,20088.5,79
20250320 031500,20088.25,20090.5,20086.5,20086.75,56
20250320 031600,20087.5,20090.75,20084,20090.5,114
20250320 031700,20089.5,20090,20087.75,20089,41
20250320 031800,20091,20092.75,20090,20091.75,46
20250320 031900,20091.25,20091.25,20088.25,20088.25,54
20250320 032000,20088.75,20088.75,20084.5,20088.5,64
20250320 032100,20088.25,20088.75,20086.25,20086.75,35
20250320 032200,20086,20087.75,20084.75,20086.75,101
20250320 032300,20086.25,20086.25,20081.5,20082,79
20250320 032400,20082.25,20084.75,20081.75,20082.5,70
20250320 032500,20082.5,20084,20082,20082.5,29
20250320 032600,20083.25,20083.5,20082,20082.75,52
20250320 032700,20083,20084.75,20082,20082,30
20250320 032800,20081.5,20083.75,20081,20082.5,36
20250320 032900,20082,20082,20080,20080.75,41
20250320 033000,20080.75,20082.75,20080.25,20081.75,45
20250320 033100,20081.25,20082,20077.25,20081.25,132
20250320 033200,20082.25,20082.25,20078.5,20078.5,41
20250320 033300,20078.5,20080.25,20078.25,20080.25,25
20250320 033400,20080.25,20084,20080.25,20082.75,39
20250320 033500,20083,20085,20082.75,20083.5,77
20250320 033600,20083,20084,20080.75,20081.5,33
20250320 033700,20080.75,20083,20080.75,20082.25,24
20250320 033800,20082.75,20083.75,20081.75,20083.75,10
20250320 033900,20083.75,20084,20082.25,20082.75,21
20250320 034000,20083,20084.75,20082.25,20084.5,41
20250320 034100,20084,20087.5,20083.75,20087.5,57
20250320 034200,20086.5,20088.75,20085.5,20087.5,55
20250320 034300,20087.5,20088.25,20086.5,20087.5,36
20250320 034400,20086.75,20086.75,20086,20086,10
20250320 034500,20086.5,20086.75,20083.25,20084.75,33
20250320 034600,20084.25,20086.25,20084,20084.75,30
20250320 034700,20084.25,20084.25,20079.75,20080.75,44
20250320 034800,20080.25,20081.5,20079.25,20079.25,43
20250320 034900,20079.75,20081,20079,20080,44
20250320 035000,20080.25,20080.25,20078.75,20079.25,21
20250320 035100,20079.25,20080.25,20078.5,20078.5,42
20250320 035200,20079,20081.5,20079,20081.5,37
20250320 035300,20081,20081.25,20080,20080.75,21
20250320 035400,20081.25,20081.75,20079.25,20079.5,26
20250320 035500,20080.25,20081,20079.5,20080,24
20250320 035600,20080.5,20081.75,20079.25,20081.75,30
20250320 035700,20082,20082,20078.5,20079.25,46
20250320 035800,20079.25,20080.25,20077.75,20079.25,42
20250320 035900,20079.75,20084.75,20079.75,20083.5,78
20250320 040000,20083.5,20085.75,20082,20084,99
20250320 040100,20083.75,20083.75,20081.25,20082.5,32
20250320 040200,20082.25,20083,20080,20081.25,37
20250320 040300,20081,20081.25,20079.5,20081,46
20250320 040400,20080.75,20080.75,20078.25,20078.75,21
20250320 040500,20078.25,20080.25,20078.25,20079.75,18
20250320 040600,20079,20080.75,20079,20079.5,11
20250320 040700,20080.5,20080.5,20078.5,20078.75,15
20250320 040800,20079.5,20081.75,20079.5,20081.75,25
20250320 040900,20081.5,20082,20079,20080.5,24
20250320 041000,20080,20080,20079.5,20079.75,5
20250320 041100,20080.75,20081.75,20080.25,20081.75,9
20250320 041200,20081.5,20081.75,20079,20079,17
20250320 041300,20079.25,20079.75,20078,20079.25,22
20250320 041400,20080,20080,20078.5,20079.25,21
20250320 041500,20079.5,20081.25,20079,20080.25,29
20250320 041600,20081,20082.25,20080.5,20081,17
20250320 041700,20080.75,20081.75,20080.75,20081.5,12
20250320 041800,20081.75,20081.75,20080,20081,7
20250320 041900,20081.25,20082.5,20081.25,20082.5,21
20250320 042000,20082.5,20082.5,20081,20081.75,15
20250320 042100,20081.5,20083.75,20081.25,20083,30
20250320 042200,20083,20084.75,20082.75,20084,42
20250320 042300,20084.5,20086,20083.75,20084.5,61
20250320 042400,20085.5,20087.5,20085.5,20086.5,58
20250320 042500,20087.25,20088,20087,20087.5,15
20250320 042600,20087.5,20090.75,20087.5,20089.5,69
20250320 042700,20090.25,20092,20088.5,20088.5,37
20250320 042800,20088.5,20089.75,20087.25,20088,27
20250320 042900,20088,20088,20086.25,20086.25,32
20250320 043000,20086.5,20089.75,20085.25,20086,60
20250320 043100,20086.5,20090.5,20086.5,20088.75,44
20250320 043200,20088,20088.75,20087.5,20088,14
20250320 043300,20088.5,20088.75,20086.25,20087,14
20250320 043400,20087,20087.5,20085.75,20086.5,40
20250320 043500,20086,20087.25,20085.5,20087.25,18
20250320 043600,20086.75,20087,20081.75,20082.25,44
20250320 043700,20081.75,20082.25,20073.75,20075.5,173
20250320 043800,20075.5,20076.5,20073.5,20074.25,57
20250320 043900,20074.75,20076.25,20073,20076.25,79
20250320 044000,20075.5,20076.75,20074.25,20075.25,58
20250320 044100,20075.5,20075.5,20072.75,20072.75,31
20250320 044200,20073,20073.25,20068.5,20071,82
20250320 044300,20072.75,20074,20071,20071.5,31
20250320 044400,20071.25,20072.75,20070.5,20070.5,28
20250320 044500,20070,20074.75,20070,20072.75,41
20250320 044600,20072.75,20073.75,20072.75,20073,6
20250320 044700,20072.75,20076,20072.5,20073.75,40
20250320 044800,20072.75,20075.75,20072,20075.75,25
20250320 044900,20075,20077.25,20074.75,20076.75,24
20250320 045000,20077,20081.75,20077,20079.5,72
20250320 045100,20079,20079.25,20077.75,20078,9
20250320 045200,20078,20080,20077.75,20080,9
20250320 045300,20080.5,20081.5,20079,20079.25,21
20250320 045400,20079.25,20080.25,20078.5,20079,11
20250320 045500,20078.5,20079.25,20078.25,20078.25,14
20250320 045600,20078,20078,20077,20077.5,12
20250320 045700,20077,20081.5,20077,20078.5,44
20250320 045800,20079,20081,20079,20081,13
20250320 045900,20080.5,20080.5,20080,20080,6
20250320 050000,20080,20081,20079.75,20080.25,35
20250320 050100,20079.75,20081,20078.25,20081,22
20250320 050200,20080,20081.5,20077.25,20078.25,33
20250320 050300,20078,20080.25,20075,20080.25,58
20250320 050400,20079.5,20081.75,20078.75,20079.25,48
20250320 050500,20079.75,20079.75,20074.75,20076.25,50
20250320 050600,20076.25,20077,20072,20072,65
20250320 050700,20072,20075.5,20071,20072,41
20250320 050800,20072.5,20074.25,20072,20074,17
20250320 050900,20074,20074,20072.25,20073.5,17
20250320 051000,20074.25,20075.75,20073.5,20074,25
20250320 051100,20074.25,20076,20074.25,20076,14
20250320 051200,20075.5,20075.75,20075,20075.75,6
20250320 051300,20076.25,20076.5,20073.25,20073.25,12
20250320 051400,20073,20077.5,20073,20077.5,27
20250320 051500,20075.25,20077.25,20073.75,20075,19
20250320 051600,20073.5,20073.75,20072,20072.5,26
20250320 051700,20073.5,20076,20073.5,20075.25,16
20250320 051800,20075.5,20076.25,20073.25,20073.75,23
20250320 051900,20074,20074.25,20073.25,20073.75,10
20250320 052000,20074,20074,20070.5,20072,30
20250320 052100,20072.75,20073,20071.75,20072.75,16
20250320 052200,20072.25,20072.25,20069.5,20072,49
20250320 052300,20070.75,20070.75,20069,20070.5,32
20250320 052400,20071,20073.25,20067,20073.25,79
20250320 052500,20073.5,20073.75,20071,20071.25,32
20250320 052600,20071.5,20075.5,20071,20075,35
20250320 052700,20075.5,20077.75,20074.5,20075.5,41
20250320 052800,20075.25,20076.75,20075.25,20076.75,12
20250320 052900,20075.5,20077.25,20074.75,20075.5,27
20250320 053000,20075.5,20075.5,20073.75,20075.5,42
20250320 053100,20074.5,20074.5,20074,20074.25,6
20250320 053200,20075.25,20077,20075.25,20077,16
20250320 053300,20076,20076.75,20076,20076.25,4
20250320 053400,20076,20077.25,20074.5,20077,24
20250320 053500,20076.25,20077.75,20075.75,20075.75,16
20250320 053600,20076.25,20076.25,20074.75,20075.5,22
20250320 053700,20075,20076.25,20072.5,20074,29
20250320 053800,20073.25,20074.75,20073,20073.5,17
20250320 053900,20073.25,20075,20073,20075,11
20250320 054000,20075.5,20077,20074.25,20074.25,26
20250320 054100,20073.5,20073.5,20071.25,20072,35
20250320 054200,20072.5,20074.25,20072.5,20072.75,27
20250320 054300,20073.5,20075,20072.5,20075,11
20250320 054400,20074,20075,20072.5,20074,21
20250320 054500,20074,20076.75,20073.75,20075.25,26
20250320 054600,20075,20076.25,20074.75,20075,21
20250320 054700,20075,20075.75,20074.75,20075.25,13
20250320 054800,20074,20074.25,20072.5,20072.5,18
20250320 054900,20072.5,20080,20072.5,20079.75,72
20250320 055000,20079.5,20083.25,20079.5,20083.25,50
20250320 055100,20082.75,20083,20080,20080.25,28
20250320 055200,20080.75,20085.5,20080.75,20082,50
20250320 055300,20081.75,20083.5,20081,20083.5,15
20250320 055400,20082.75,20083.25,20082,20082.75,16
20250320 055500,20082.5,20082.5,20080,20080.75,25
20250320 055600,20081,20081.75,20080,20081.75,16
20250320 055700,20082,20084.5,20082,20083.5,23
20250320 055800,20083.75,20090,20083.75,20087.25,68
20250320 055900,20087.25,20090,20086,20088,33
20250320 060000,20087.75,20089,20086.25,20088,82
20250320 060100,20088,20088.75,20084.5,20085.25,49
20250320 060200,20084.75,20087,20083.75,20087,32
20250320 060300,20086,20086.5,20082.25,20084,52
20250320 060400,20082.75,20088.25,20078.75,20085.25,114
20250320 060500,20086,20086,20084.75,20084.75,19
20250320 060600,20084.25,20086,20083.5,20084.5,28
20250320 060700,20085,20085,20081.75,20081.75,22
20250320 060800,20080.5,20082.25,20080,20080.75,44
20250320 060900,20080,20080,20077.5,20078.5,39
20250320 061000,20078.5,20081.5,20078.5,20081,25
20250320 061100,20080.75,20080.75,20077,20078.25,46
20250320 061200,20078.5,20080.5,20077.5,20078,26
20250320 061300,20078,20078,20070,20070,103
20250320 061400,20069.75,20074,20069.5,20071.5,60
20250320 061500,20071.25,20073.5,20070.25,20073,44
20250320 061600,20072.5,20075.25,20072.5,20072.75,28
20250320 061700,20073.75,20073.75,20072,20073.25,34
20250320 061800,20075,20075,20069.75,20069.75,32
20250320 061900,20069.75,20072,20066.75,20070.5,93
20250320 062000,20071.75,20073,20070,20072.75,43
20250320 062100,20073.5,20074.5,20072.25,20072.75,39
20250320 062200,20073.25,20074.25,20071,20072.25,31
20250320 062300,20071.75,20072.5,20071.75,20072.25,9
20250320 062400,20072.75,20074.75,20067.5,20069,79
20250320 062500,20069.25,20069.5,20060.5,20063,170
20250320 062600,20062.5,20065,20057,20059.75,166
20250320 062700,20059,20064.5,20057.75,20063.25,98
20250320 062800,20063.25,20064,20060,20060.25,91
20250320 062900,20060.5,20061.25,20059.5,20060.25,33
20250320 063000,20061,20065.5,20059,20064.25,122
20250320 063100,20063.5,20063.5,20061,20061.25,20
20250320 063200,20061.5,20062.75,20058,20058,44
20250320 063300,20058.25,20060,20056.25,20059.25,53
20250320 063400,20059.25,20062.5,20059,20060.25,33
20250320 063500,20061,20061.25,20058,20058,24
20250320 063600,20058,20059,20052,20053.5,117
20250320 063700,20053.5,20054.5,20052,20053,26
20250320 063800,20052.75,20053,20050,20051,73
20250320 063900,20051,20051.25,20049.25,20049.5,43
20250320 064000,20049.75,20049.75,20046.25,20046.25,94
20250320 064100,20046.75,20052.25,20044,20051.25,211
20250320 064200,20051.25,20054.5,20051.25,20054.5,58
20250320 064300,20054,20059.75,20053.75,20059.5,82
20250320 064400,20059.75,20066.25,20059.75,20066,124
20250320 064500,20066.25,20066.75,20063,20066,100
20250320 064600,20066,20068,20063.5,20066,37
20250320 064700,20065,20067.25,20064.5,20066.5,66
20250320 064800,20065.25,20067.5,20064,20067,47
20250320 064900,20066,20066.5,20058,20059.25,117
20250320 065000,20059.25,20062.75,20059,20062,35
20250320 065100,20061.25,20062.5,20060,20060.5,44
20250320 065200,20061.75,20061.75,20058.25,20060,34
20250320 065300,20059.75,20059.75,20055.25,20057,48
